user_id,price,location,bedrooms,property_id,action
16,3004563,BahirDar,4,160,view
67,3123828,AddisAbaba,1,379,save
28,2517521,DireDawa,2,343,click
85,1585238,Adama,4,208,save
94,1950233,Hawassa,2,120,buy
58,3236693,DireDawa,1,172,save
42,1590099,Adama,5,435,buy
61,2127516,AddisAbaba,4,378,click
69,3355242,BahirDar,1,128,click
17,2364268,AddisAbaba,2,317,click
4,1368465,AddisAbaba,3,304,buy
20,1884749,Adama,2,181,save
61,866257,BahirDar,3,497,buy
54,2281712,AddisAbaba,2,373,buy
78,2968983,AddisAbaba,1,267,click
32,1917422,Hawassa,1,336,buy
99,2871263,BahirDar,5,354,buy
37,3037085,Adama,4,312,buy
77,2242267,AddisAbaba,4,179,click
76,2342238,Hawassa,5,187,buy
51,2421219,DireDawa,2,182,buy
87,3752195,DireDawa,2,323,click
59,3870522,BahirDar,3,195,buy
58,2725804,BahirDar,1,166,view
30,1776520,Adama,1,437,save
6,2470287,Adama,5,351,click
60,1103319,Hawassa,3,293,view
50,1370406,AddisAbaba,3,414,buy
94,2786098,Hawassa,5,171,save
38,865536,AddisAbaba,1,478,click
49,3659637,Adama,1,322,view
44,2333811,BahirDar,4,358,view
2,1922384,BahirDar,1,119,buy
78,3572037,Hawassa,4,266,click
84,1076919,Hawassa,4,415,click
100,1605119,DireDawa,2,473,buy
65,1803856,Adama,5,148,save
7,3405304,BahirDar,5,377,view
27,3821232,Hawassa,3,141,click
45,2574626,AddisAbaba,3,355,click
32,2950700,DireDawa,1,335,save
33,2173141,Adama,4,444,click
27,2812933,Adama,4,206,buy
12,3826154,BahirDar,4,452,buy
53,1246104,BahirDar,2,298,buy
38,1802553,BahirDar,1,183,click
8,3128919,DireDawa,3,272,save
45,3942414,Hawassa,2,333,buy
65,2064159,AddisAbaba,5,151,view
24,3232803,DireDawa,4,403,view
28,3137680,Adama,2,498,view
20,2093692,AddisAbaba,3,121,click
99,2860707,Adama,3,439,click
61,2468992,Hawassa,5,107,save
62,1649795,AddisAbaba,2,284,view
80,3405654,BahirDar,2,353,save
37,2944543,Adama,1,304,save
20,1605879,BahirDar,2,216,save
48,2825071,BahirDar,5,392,save
24,1307053,DireDawa,1,230,save
87,3303714,DireDawa,2,156,buy
50,3335995,Adama,1,419,buy
46,1721663,Adama,1,189,view
6,2514610,DireDawa,1,388,view
69,2929342,Adama,3,418,buy
64,1635373,Hawassa,4,440,view
25,1849356,Adama,3,318,save
88,1551284,BahirDar,4,181,view
57,1268616,DireDawa,3,477,save
51,2245525,AddisAbaba,1,338,view
74,3545273,DireDawa,1,424,save
38,2151930,BahirDar,2,422,buy
35,2817118,Hawassa,3,189,buy
25,3803043,AddisAbaba,3,351,view
76,1143431,Adama,2,445,buy
76,1405560,DireDawa,1,338,save
53,2719363,Adama,1,323,buy
12,3169811,Adama,4,302,view
3,1814398,BahirDar,2,415,click
59,2481152,Hawassa,1,270,view
73,3660858,Adama,2,146,buy
34,3987205,DireDawa,4,253,save
39,2721289,DireDawa,1,151,click
35,2692481,AddisAbaba,2,488,buy
19,1261581,BahirDar,4,468,save
48,3836175,BahirDar,3,429,view
90,2914198,AddisAbaba,4,363,view
22,3081371,Hawassa,2,399,buy
6,874667,Adama,1,137,buy
34,1435894,Adama,5,424,view
50,1862238,AddisAbaba,5,110,buy
44,1982442,BahirDar,5,139,click
87,1305049,AddisAbaba,5,232,buy
49,2816387,Hawassa,5,221,buy
27,3024804,Hawassa,5,195,buy
65,1853559,DireDawa,3,246,buy
24,2648967,BahirDar,2,120,save
90,1020325,Adama,5,116,click
15,1550059,AddisAbaba,3,123,save
75,3350359,Adama,1,233,click
63,2828815,Hawassa,4,468,view
73,1711396,AddisAbaba,5,351,click
52,3499466,Hawassa,3,363,view
28,2473535,DireDawa,3,222,click
32,1519157,Adama,2,373,view
14,1471596,BahirDar,4,178,click
24,2479145,DireDawa,1,199,view
35,1113830,Hawassa,1,262,save
1,3101016,DireDawa,1,458,buy
64,2526739,AddisAbaba,1,346,buy
80,2586362,Adama,2,123,click
100,1750521,AddisAbaba,1,448,save
95,1620070,BahirDar,2,245,buy
29,951350,DireDawa,4,175,save
80,2150584,Adama,5,171,click
74,1749923,Hawassa,4,377,save
35,1961178,DireDawa,3,164,buy
74,3319400,AddisAbaba,5,251,buy
57,3760683,BahirDar,2,476,view
94,2771425,Adama,5,324,view
98,965397,Adama,3,492,click
49,3628662,Hawassa,5,227,buy
98,2075143,DireDawa,2,427,view
63,3424798,Hawassa,5,426,view
39,2835016,Adama,1,225,save
73,3947561,Adama,2,179,buy
5,3969215,BahirDar,2,134,save
41,2527824,AddisAbaba,2,396,view
38,2016450,DireDawa,5,492,buy
59,1944347,AddisAbaba,4,124,view
90,3708657,DireDawa,3,278,buy
16,2592962,BahirDar,2,297,view
26,1071568,BahirDar,1,294,click
26,1569599,DireDawa,2,254,click
63,1856385,Hawassa,2,390,click
18,3120471,BahirDar,2,340,save
31,2133034,AddisAbaba,3,242,save
89,3167627,Adama,3,319,buy
48,2284972,Adama,5,343,view
13,3982103,Adama,4,428,click
79,2275902,BahirDar,3,175,click
18,3754549,AddisAbaba,5,148,click
12,818300,Adama,3,103,save
60,1578401,BahirDar,1,339,buy
68,1108383,BahirDar,5,362,buy
23,1139787,AddisAbaba,5,365,view
52,2838422,BahirDar,3,417,save
35,1705652,BahirDar,4,278,view
87,3260016,Hawassa,5,134,click
67,1013728,BahirDar,5,212,click
39,1517689,BahirDar,2,489,click
17,3259059,Hawassa,5,125,view
69,1401929,BahirDar,4,384,buy
78,2314817,AddisAbaba,4,321,click
10,1642734,AddisAbaba,3,362,buy
24,2289080,BahirDar,3,200,save
8,3740945,Hawassa,5,301,view
31,1941042,Adama,1,357,buy
50,3497816,Adama,5,256,save
62,3185601,Adama,1,474,save
90,2402032,DireDawa,1,381,buy
49,2856673,BahirDar,4,249,click
83,809149,AddisAbaba,5,450,view
37,3583253,BahirDar,3,206,save
11,818610,BahirDar,2,307,buy
87,2784196,DireDawa,1,215,view
22,2557765,AddisAbaba,3,332,click
39,2943230,BahirDar,1,119,save
42,2755431,DireDawa,5,471,save
10,899353,Adama,3,350,view
99,1943636,Hawassa,5,443,click
24,3933177,Hawassa,3,286,save
46,3248294,BahirDar,3,439,buy
42,971026,Hawassa,2,343,click
41,1125597,Adama,3,335,click
78,2294373,Adama,4,371,buy
25,2065393,BahirDar,3,149,view
18,2143702,Adama,5,437,click
99,3629013,Hawassa,1,355,view
1,2846978,Hawassa,4,143,save
74,2410737,AddisAbaba,4,100,buy
3,2146070,DireDawa,3,192,click
14,3115780,Adama,3,498,buy
67,1517177,BahirDar,4,222,click
44,3102460,DireDawa,5,363,buy
19,1688172,BahirDar,2,418,save
53,1591988,Hawassa,4,279,save
34,3085998,Hawassa,3,292,view
22,2607552,Hawassa,5,235,click
48,2991160,DireDawa,1,442,click
47,3785134,DireDawa,2,264,buy
28,3408125,Adama,2,405,click
1,2449289,Adama,4,243,save
2,3429319,BahirDar,3,206,view
23,1644095,BahirDar,4,107,buy
69,1261087,DireDawa,2,389,save
11,1859174,Hawassa,1,297,save
39,1731768,Adama,3,494,click
94,2323200,Adama,3,423,view
96,2192164,DireDawa,3,263,view
4,3322903,AddisAbaba,3,370,click
14,2936183,Hawassa,3,312,buy
48,859645,DireDawa,2,168,buy
87,1987650,AddisAbaba,5,238,buy
11,2087114,Hawassa,1,156,save
5,1758733,BahirDar,4,184,view
11,3511851,Hawassa,4,414,buy
99,2485847,Adama,5,146,click
68,2082793,BahirDar,2,485,save
15,1100387,AddisAbaba,3,474,view
40,3649650,Hawassa,3,322,click
39,1677524,Hawassa,2,396,buy
59,3222998,Adama,2,187,buy
36,2091858,DireDawa,2,368,click
69,3629316,Hawassa,2,117,buy
75,1021139,AddisAbaba,2,126,save
52,3841626,Hawassa,1,120,view
83,3151789,BahirDar,3,196,click
93,1784312,BahirDar,4,268,view
2,1038053,Hawassa,4,221,buy
24,1450254,Hawassa,5,287,save
23,1441720,Adama,5,442,view
6,935159,Hawassa,1,195,view
73,2521209,Hawassa,3,284,view
16,2431295,BahirDar,3,309,view
23,2201822,AddisAbaba,2,162,view
84,2725282,DireDawa,1,207,save
38,3343707,BahirDar,4,335,click
66,1650559,BahirDar,4,377,buy
79,899936,BahirDar,3,392,view
67,1151550,AddisAbaba,2,254,view
39,3428358,DireDawa,5,164,save
86,2515736,Hawassa,5,213,click
54,3112275,BahirDar,1,316,click
51,1634750,Hawassa,2,441,save
43,2307966,Hawassa,2,472,buy
